Name,Class,Parent,ROI,Measurements
AI_Abnormal_4179,Abnormal,,RECTANGLE (90112 46080 256 256),AI_Confidence:0.717;Method:MONAI_Demo
AI_Abnormal_4180,Abnormal,,RECTANGLE (91136 46080 256 256),AI_Confidence:0.735;Method:MONAI_Demo
AI_Abnormal_4181,Abnormal,,RECTANGLE (91648 46080 256 256),AI_Confidence:0.752;Method:MONAI_Demo
AI_Abnormal_4182,Abnormal,,RECTANGLE (92672 46080 256 256),AI_Confidence:0.925;Method:MONAI_Demo
AI_Abnormal_4183,Abnormal,,RECTANGLE (129024 46080 256 256),AI_Confidence:0.857;Method:MONAI_Demo
AI_Abnormal_4184,Abnormal,,RECTANGLE (129536 46080 256 256),AI_Confidence:0.976;Method:MONAI_Demo
AI_Abnormal_4185,Abnormal,,RECTANGLE (130048 46080 256 256),AI_Confidence:0.808;Method:MONAI_Demo
AI_Abnormal_4186,Abnormal,,RECTANGLE (131072 46080 256 256),AI_Confidence:0.761;Method:MONAI_Demo
AI_Abnormal_4187,Abnormal,,RECTANGLE (134656 46080 256 256),AI_Confidence:0.777;Method:MONAI_Demo
AI_Abnormal_4188,Abnormal,,RECTANGLE (167936 46080 256 256),AI_Confidence:0.729;Method:MONAI_Demo
AI_Abnormal_4189,Abnormal,,RECTANGLE (168448 46080 256 256),AI_Confidence:0.795;Method:MONAI_Demo
AI_Abnormal_4190,Abnormal,,RECTANGLE (171008 46080 256 256),AI_Confidence:0.774;Method:MONAI_Demo
AI_Abnormal_4191,Abnormal,,RECTANGLE (173056 46080 256 256),AI_Confidence:0.754;Method:MONAI_Demo
AI_Abnormal_4192,Abnormal,,RECTANGLE (175104 46080 256 256),AI_Confidence:0.782;Method:MONAI_Demo
AI_Abnormal_4193,Abnormal,,RECTANGLE (175616 46080 256 256),AI_Confidence:0.962;Method:MONAI_Demo
AI_Abnormal_4194,Abnormal,,RECTANGLE (178688 46080 256 256),AI_Confidence:0.786;Method:MONAI_Demo
AI_Abnormal_4195,Abnormal,,RECTANGLE (179200 46080 256 256),AI_Confidence:0.854;Method:MONAI_Demo
AI_Abnormal_4196,Abnormal,,RECTANGLE (180736 46080 256 256),AI_Confidence:0.768;Method:MONAI_Demo
AI_Abnormal_4197,Abnormal,,RECTANGLE (181248 46080 256 256),AI_Confidence:0.787;Method:MONAI_Demo
AI_Abnormal_4198,Abnormal,,RECTANGLE (183296 46080 256 256),AI_Confidence:0.708;Method:MONAI_Demo
AI_Abnormal_4199,Abnormal,,RECTANGLE (184320 46080 256 256),AI_Confidence:0.893;Method:MONAI_Demo
AI_Abnormal_4200,Abnormal,,RECTANGLE (187392 46080 256 256),AI_Confidence:0.940;Method:MONAI_Demo
AI_Abnormal_4201,Abnormal,,RECTANGLE (187904 46080 256 256),AI_Confidence:0.746;Method:MONAI_Demo
AI_Abnormal_4202,Abnormal,,RECTANGLE (188416 46080 256 256),AI_Confidence:0.865;Method:MONAI_Demo
AI_Abnormal_4203,Abnormal,,RECTANGLE (1024 46592 256 256),AI_Confidence:0.766;Method:MONAI_Demo
AI_Abnormal_4204,Abnormal,,RECTANGLE (1536 46592 256 256),AI_Confidence:0.814;Method:MONAI_Demo
AI_Abnormal_4205,Abnormal,,RECTANGLE (2560 46592 256 256),AI_Confidence:0.793;Method:MONAI_Demo
AI_Abnormal_4206,Abnormal,,RECTANGLE (3584 46592 256 256),AI_Confidence:0.897;Method:MONAI_Demo
AI_Abnormal_4207,Abnormal,,RECTANGLE (4608 46592 256 256),AI_Confidence:0.777;Method:MONAI_Demo
AI_Abnormal_4208,Abnormal,,RECTANGLE (5120 46592 256 256),AI_Confidence:0.896;Method:MONAI_Demo
AI_Abnormal_4209,Abnormal,,RECTANGLE (6144 46592 256 256),AI_Confidence:0.820;Method:MONAI_Demo
AI_Abnormal_4210,Abnormal,,RECTANGLE (6656 46592 256 256),AI_Confidence:0.718;Method:MONAI_Demo
AI_Abnormal_4211,Abnormal,,RECTANGLE (9216 46592 256 256),AI_Confidence:0.771;Method:MONAI_Demo
AI_Abnormal_4212,Abnormal,,RECTANGLE (9728 46592 256 256),AI_Confidence:0.715;Method:MONAI_Demo
AI_Abnormal_4213,Abnormal,,RECTANGLE (43520 46592 256 256),AI_Confidence:0.953;Method:MONAI_Demo
AI_Abnormal_4214,Abnormal,,RECTANGLE (44032 46592 256 256),AI_Confidence:0.876;Method:MONAI_Demo
AI_Abnormal_4215,Abnormal,,RECTANGLE (45056 46592 256 256),AI_Confidence:0.958;Method:MONAI_Demo
AI_Abnormal_4216,Abnormal,,RECTANGLE (48128 46592 256 256),AI_Confidence:0.760;Method:MONAI_Demo
AI_Abnormal_4217,Abnormal,,RECTANGLE (50688 46592 256 256),AI_Confidence:0.809;Method:MONAI_Demo
AI_Abnormal_4218,Abnormal,,RECTANGLE (51712 46592 256 256),AI_Confidence:0.803;Method:MONAI_Demo
AI_Abnormal_4219,Abnormal,,RECTANGLE (84480 46592 256 256),AI_Confidence:0.959;Method:MONAI_Demo
AI_Abnormal_4220,Abnormal,,RECTANGLE (84992 46592 256 256),AI_Confidence:0.700;Method:MONAI_Demo
AI_Abnormal_4221,Abnormal,,RECTANGLE (89600 46592 256 256),AI_Confidence:0.738;Method:MONAI_Demo
AI_Abnormal_4222,Abnormal,,RECTANGLE (90624 46592 256 256),AI_Confidence:0.948;Method:MONAI_Demo
AI_Abnormal_4223,Abnormal,,RECTANGLE (130048 46592 256 256),AI_Confidence:0.873;Method:MONAI_Demo
AI_Abnormal_4224,Abnormal,,RECTANGLE (176128 46592 256 256),AI_Confidence:0.817;Method:MONAI_Demo
AI_Abnormal_4225,Abnormal,,RECTANGLE (178176 46592 256 256),AI_Confidence:0.929;Method:MONAI_Demo
AI_Abnormal_4226,Abnormal,,RECTANGLE (181248 46592 256 256),AI_Confidence:0.891;Method:MONAI_Demo
AI_Abnormal_4227,Abnormal,,RECTANGLE (183808 46592 256 256),AI_Confidence:0.946;Method:MONAI_Demo
AI_Abnormal_4228,Abnormal,,RECTANGLE (188416 46592 256 256),AI_Confidence:0.837;Method:MONAI_Demo
AI_Abnormal_4229,Abnormal,,RECTANGLE (512 47104 256 256),AI_Confidence:0.814;Method:MONAI_Demo
AI_Abnormal_4230,Abnormal,,RECTANGLE (2560 47104 256 256),AI_Confidence:0.859;Method:MONAI_Demo
AI_Abnormal_4231,Abnormal,,RECTANGLE (5120 47104 256 256),AI_Confidence:0.888;Method:MONAI_Demo
AI_Abnormal_4232,Abnormal,,RECTANGLE (7680 47104 256 256),AI_Confidence:0.806;Method:MONAI_Demo
AI_Abnormal_4233,Abnormal,,RECTANGLE (8192 47104 256 256),AI_Confidence:0.803;Method:MONAI_Demo
AI_Abnormal_4234,Abnormal,,RECTANGLE (8704 47104 256 256),AI_Confidence:0.752;Method:MONAI_Demo
AI_Abnormal_4235,Abnormal,,RECTANGLE (10240 47104 256 256),AI_Confidence:0.773;Method:MONAI_Demo
AI_Abnormal_4236,Abnormal,,RECTANGLE (11776 47104 256 256),AI_Confidence:0.720;Method:MONAI_Demo
AI_Abnormal_4237,Abnormal,,RECTANGLE (13312 47104 256 256),AI_Confidence:0.812;Method:MONAI_Demo
AI_Abnormal_4238,Abnormal,,RECTANGLE (13824 47104 256 256),AI_Confidence:0.895;Method:MONAI_Demo
AI_Abnormal_4239,Abnormal,,RECTANGLE (48128 47104 256 256),AI_Confidence:0.955;Method:MONAI_Demo
AI_Abnormal_4240,Abnormal,,RECTANGLE (49152 47104 256 256),AI_Confidence:0.880;Method:MONAI_Demo
AI_Abnormal_4241,Abnormal,,RECTANGLE (50688 47104 256 256),AI_Confidence:0.767;Method:MONAI_Demo
AI_Abnormal_4242,Abnormal,,RECTANGLE (51200 47104 256 256),AI_Confidence:0.812;Method:MONAI_Demo
AI_Abnormal_4243,Abnormal,,RECTANGLE (52224 47104 256 256),AI_Confidence:0.808;Method:MONAI_Demo
AI_Abnormal_4244,Abnormal,,RECTANGLE (86016 47104 256 256),AI_Confidence:0.736;Method:MONAI_Demo
AI_Abnormal_4245,Abnormal,,RECTANGLE (86528 47104 256 256),AI_Confidence:0.770;Method:MONAI_Demo
AI_Abnormal_4246,Abnormal,,RECTANGLE (88064 47104 256 256),AI_Confidence:0.989;Method:MONAI_Demo
AI_Abnormal_4247,Abnormal,,RECTANGLE (89088 47104 256 256),AI_Confidence:0.802;Method:MONAI_Demo
AI_Abnormal_4248,Abnormal,,RECTANGLE (89600 47104 256 256),AI_Confidence:0.861;Method:MONAI_Demo
AI_Abnormal_4249,Abnormal,,RECTANGLE (90112 47104 256 256),AI_Confidence:0.719;Method:MONAI_Demo
AI_Abnormal_4250,Abnormal,,RECTANGLE (90624 47104 256 256),AI_Confidence:0.793;Method:MONAI_Demo
AI_Abnormal_4251,Abnormal,,RECTANGLE (92672 47104 256 256),AI_Confidence:0.817;Method:MONAI_Demo
AI_Abnormal_4252,Abnormal,,RECTANGLE (93184 47104 256 256),AI_Confidence:0.826;Method:MONAI_Demo
AI_Abnormal_4253,Abnormal,,RECTANGLE (127488 47104 256 256),AI_Confidence:0.727;Method:MONAI_Demo
AI_Abnormal_4254,Abnormal,,RECTANGLE (128000 47104 256 256),AI_Confidence:0.730;Method:MONAI_Demo
AI_Abnormal_4255,Abnormal,,RECTANGLE (130560 47104 256 256),AI_Confidence:0.866;Method:MONAI_Demo
AI_Abnormal_4256,Abnormal,,RECTANGLE (131072 47104 256 256),AI_Confidence:0.886;Method:MONAI_Demo
AI_Abnormal_4257,Abnormal,,RECTANGLE (132608 47104 256 256),AI_Confidence:0.866;Method:MONAI_Demo
AI_Abnormal_4258,Abnormal,,RECTANGLE (151552 47104 256 256),AI_Confidence:0.911;Method:MONAI_Demo
AI_Abnormal_4259,Abnormal,,RECTANGLE (152064 47104 256 256),AI_Confidence:0.856;Method:MONAI_Demo
AI_Abnormal_4260,Abnormal,,RECTANGLE (168448 47104 256 256),AI_Confidence:0.820;Method:MONAI_Demo
AI_Abnormal_4261,Abnormal,,RECTANGLE (173056 47104 256 256),AI_Confidence:0.931;Method:MONAI_Demo
AI_Abnormal_4262,Abnormal,,RECTANGLE (174080 47104 256 256),AI_Confidence:0.735;Method:MONAI_Demo
AI_Abnormal_4263,Abnormal,,RECTANGLE (178688 47104 256 256),AI_Confidence:0.828;Method:MONAI_Demo
AI_Abnormal_4264,Abnormal,,RECTANGLE (180736 47104 256 256),AI_Confidence:0.874;Method:MONAI_Demo
AI_Abnormal_4265,Abnormal,,RECTANGLE (183296 47104 256 256),AI_Confidence:0.722;Method:MONAI_Demo
AI_Abnormal_4266,Abnormal,,RECTANGLE (185344 47104 256 256),AI_Confidence:0.792;Method:MONAI_Demo
AI_Abnormal_4267,Abnormal,,RECTANGLE (188416 47104 256 256),AI_Confidence:0.814;Method:MONAI_Demo
AI_Abnormal_4268,Abnormal,,RECTANGLE (188928 47104 256 256),AI_Confidence:0.932;Method:MONAI_Demo
AI_Abnormal_4269,Abnormal,,RECTANGLE (1024 47616 256 256),AI_Confidence:0.756;Method:MONAI_Demo
AI_Abnormal_4270,Abnormal,,RECTANGLE (4096 47616 256 256),AI_Confidence:0.713;Method:MONAI_Demo
AI_Abnormal_4271,Abnormal,,RECTANGLE (6144 47616 256 256),AI_Confidence:0.817;Method:MONAI_Demo
AI_Abnormal_4272,Abnormal,,RECTANGLE (9728 47616 256 256),AI_Confidence:0.890;Method:MONAI_Demo
AI_Abnormal_4273,Abnormal,,RECTANGLE (12288 47616 256 256),AI_Confidence:0.731;Method:MONAI_Demo
AI_Abnormal_4274,Abnormal,,RECTANGLE (13312 47616 256 256),AI_Confidence:0.737;Method:MONAI_Demo
AI_Abnormal_4275,Abnormal,,RECTANGLE (13824 47616 256 256),AI_Confidence:0.838;Method:MONAI_Demo
AI_Abnormal_4276,Abnormal,,RECTANGLE (14848 47616 256 256),AI_Confidence:0.893;Method:MONAI_Demo
AI_Abnormal_4277,Abnormal,,RECTANGLE (44544 47616 256 256),AI_Confidence:0.755;Method:MONAI_Demo
AI_Abnormal_4278,Abnormal,,RECTANGLE (47104 47616 256 256),AI_Confidence:0.802;Method:MONAI_Demo
AI_Abnormal_4279,Abnormal,,RECTANGLE (47616 47616 256 256),AI_Confidence:0.785;Method:MONAI_Demo
AI_Abnormal_4280,Abnormal,,RECTANGLE (48128 47616 256 256),AI_Confidence:0.860;Method:MONAI_Demo
AI_Abnormal_4281,Abnormal,,RECTANGLE (51712 47616 256 256),AI_Confidence:0.847;Method:MONAI_Demo
AI_Abnormal_4282,Abnormal,,RECTANGLE (53760 47616 256 256),AI_Confidence:0.853;Method:MONAI_Demo
AI_Abnormal_4283,Abnormal,,RECTANGLE (85504 47616 256 256),AI_Confidence:0.850;Method:MONAI_Demo
AI_Abnormal_4284,Abnormal,,RECTANGLE (87040 47616 256 256),AI_Confidence:0.749;Method:MONAI_Demo
AI_Abnormal_4285,Abnormal,,RECTANGLE (89600 47616 256 256),AI_Confidence:0.893;Method:MONAI_Demo
AI_Abnormal_4286,Abnormal,,RECTANGLE (90624 47616 256 256),AI_Confidence:0.808;Method:MONAI_Demo
AI_Abnormal_4287,Abnormal,,RECTANGLE (91648 47616 256 256),AI_Confidence:0.796;Method:MONAI_Demo
AI_Abnormal_4288,Abnormal,,RECTANGLE (92160 47616 256 256),AI_Confidence:0.704;Method:MONAI_Demo
AI_Abnormal_4289,Abnormal,,RECTANGLE (92672 47616 256 256),AI_Confidence:0.843;Method:MONAI_Demo
AI_Abnormal_4290,Abnormal,,RECTANGLE (95232 47616 256 256),AI_Confidence:0.810;Method:MONAI_Demo
AI_Abnormal_4291,Abnormal,,RECTANGLE (128000 47616 256 256),AI_Confidence:0.771;Method:MONAI_Demo
AI_Abnormal_4292,Abnormal,,RECTANGLE (130048 47616 256 256),AI_Confidence:0.759;Method:MONAI_Demo
AI_Abnormal_4293,Abnormal,,RECTANGLE (133632 47616 256 256),AI_Confidence:0.968;Method:MONAI_Demo
AI_Abnormal_4294,Abnormal,,RECTANGLE (134656 47616 256 256),AI_Confidence:0.794;Method:MONAI_Demo
AI_Abnormal_4295,Abnormal,,RECTANGLE (137216 47616 256 256),AI_Confidence:0.885;Method:MONAI_Demo
AI_Abnormal_4296,Abnormal,,RECTANGLE (168960 47616 256 256),AI_Confidence:0.716;Method:MONAI_Demo
AI_Abnormal_4297,Abnormal,,RECTANGLE (170496 47616 256 256),AI_Confidence:0.713;Method:MONAI_Demo
AI_Abnormal_4298,Abnormal,,RECTANGLE (174080 47616 256 256),AI_Confidence:0.862;Method:MONAI_Demo
AI_Abnormal_4299,Abnormal,,RECTANGLE (178176 47616 256 256),AI_Confidence:0.799;Method:MONAI_Demo
AI_Abnormal_4300,Abnormal,,RECTANGLE (180224 47616 256 256),AI_Confidence:0.894;Method:MONAI_Demo
AI_Abnormal_4301,Abnormal,,RECTANGLE (181248 47616 256 256),AI_Confidence:0.859;Method:MONAI_Demo
AI_Abnormal_4302,Abnormal,,RECTANGLE (183296 47616 256 256),AI_Confidence:0.746;Method:MONAI_Demo
AI_Abnormal_4303,Abnormal,,RECTANGLE (184832 47616 256 256),AI_Confidence:0.839;Method:MONAI_Demo
AI_Abnormal_4304,Abnormal,,RECTANGLE (185856 47616 256 256),AI_Confidence:0.832;Method:MONAI_Demo
AI_Abnormal_4305,Abnormal,,RECTANGLE (187392 47616 256 256),AI_Confidence:0.905;Method:MONAI_Demo
AI_Abnormal_4306,Abnormal,,RECTANGLE (0 48128 256 256),AI_Confidence:0.761;Method:MONAI_Demo
AI_Abnormal_4307,Abnormal,,RECTANGLE (512 48128 256 256),AI_Confidence:0.730;Method:MONAI_Demo
AI_Abnormal_4308,Abnormal,,RECTANGLE (1536 48128 256 256),AI_Confidence:0.778;Method:MONAI_Demo
AI_Abnormal_4309,Abnormal,,RECTANGLE (2048 48128 256 256),AI_Confidence:0.722;Method:MONAI_Demo
AI_Abnormal_4310,Abnormal,,RECTANGLE (3072 48128 256 256),AI_Confidence:0.839;Method:MONAI_Demo
AI_Abnormal_4311,Abnormal,,RECTANGLE (6144 48128 256 256),AI_Confidence:0.861;Method:MONAI_Demo
AI_Abnormal_4312,Abnormal,,RECTANGLE (8192 48128 256 256),AI_Confidence:0.885;Method:MONAI_Demo
AI_Abnormal_4313,Abnormal,,RECTANGLE (12288 48128 256 256),AI_Confidence:0.842;Method:MONAI_Demo
AI_Abnormal_4314,Abnormal,,RECTANGLE (12800 48128 256 256),AI_Confidence:0.905;Method:MONAI_Demo
AI_Abnormal_4315,Abnormal,,RECTANGLE (46080 48128 256 256),AI_Confidence:0.733;Method:MONAI_Demo
AI_Abnormal_4316,Abnormal,,RECTANGLE (51200 48128 256 256),AI_Confidence:0.852;Method:MONAI_Demo
AI_Abnormal_4317,Abnormal,,RECTANGLE (85504 48128 256 256),AI_Confidence:0.890;Method:MONAI_Demo
AI_Abnormal_4318,Abnormal,,RECTANGLE (91648 48128 256 256),AI_Confidence:0.897;Method:MONAI_Demo
AI_Abnormal_4319,Abnormal,,RECTANGLE (92160 48128 256 256),AI_Confidence:0.807;Method:MONAI_Demo
AI_Abnormal_4320,Abnormal,,RECTANGLE (93696 48128 256 256),AI_Confidence:0.716;Method:MONAI_Demo
AI_Abnormal_4321,Abnormal,,RECTANGLE (130048 48128 256 256),AI_Confidence:0.856;Method:MONAI_Demo
AI_Abnormal_4322,Abnormal,,RECTANGLE (133120 48128 256 256),AI_Confidence:0.877;Method:MONAI_Demo
AI_Abnormal_4323,Abnormal,,RECTANGLE (137216 48128 256 256),AI_Confidence:0.951;Method:MONAI_Demo
AI_Abnormal_4324,Abnormal,,RECTANGLE (173568 48128 256 256),AI_Confidence:0.830;Method:MONAI_Demo
AI_Abnormal_4325,Abnormal,,RECTANGLE (174080 48128 256 256),AI_Confidence:0.720;Method:MONAI_Demo
AI_Abnormal_4326,Abnormal,,RECTANGLE (175616 48128 256 256),AI_Confidence:0.870;Method:MONAI_Demo
AI_Abnormal_4327,Abnormal,,RECTANGLE (178176 48128 256 256),AI_Confidence:0.836;Method:MONAI_Demo
AI_Abnormal_4328,Abnormal,,RECTANGLE (179712 48128 256 256),AI_Confidence:0.950;Method:MONAI_Demo
AI_Abnormal_4329,Abnormal,,RECTANGLE (180224 48128 256 256),AI_Confidence:0.721;Method:MONAI_Demo
AI_Abnormal_4330,Abnormal,,RECTANGLE (180736 48128 256 256),AI_Confidence:0.866;Method:MONAI_Demo
AI_Abnormal_4331,Abnormal,,RECTANGLE (181248 48128 256 256),AI_Confidence:0.856;Method:MONAI_Demo
AI_Abnormal_4332,Abnormal,,RECTANGLE (183296 48128 256 256),AI_Confidence:0.842;Method:MONAI_Demo
AI_Abnormal_4333,Abnormal,,RECTANGLE (185856 48128 256 256),AI_Confidence:0.806;Method:MONAI_Demo
AI_Abnormal_4334,Abnormal,,RECTANGLE (187392 48128 256 256),AI_Confidence:0.760;Method:MONAI_Demo
AI_Abnormal_4335,Abnormal,,RECTANGLE (512 48640 256 256),AI_Confidence:0.851;Method:MONAI_Demo
AI_Abnormal_4336,Abnormal,,RECTANGLE (1024 48640 256 256),AI_Confidence:0.947;Method:MONAI_Demo
AI_Abnormal_4337,Abnormal,,RECTANGLE (4096 48640 256 256),AI_Confidence:0.750;Method:MONAI_Demo
AI_Abnormal_4338,Abnormal,,RECTANGLE (16384 48640 256 256),AI_Confidence:0.913;Method:MONAI_Demo
AI_Abnormal_4339,Abnormal,,RECTANGLE (51200 48640 256 256),AI_Confidence:0.901;Method:MONAI_Demo
AI_Abnormal_4340,Abnormal,,RECTANGLE (90624 48640 256 256),AI_Confidence:0.845;Method:MONAI_Demo
AI_Abnormal_4341,Abnormal,,RECTANGLE (91136 48640 256 256),AI_Confidence:0.772;Method:MONAI_Demo
AI_Abnormal_4342,Abnormal,,RECTANGLE (91648 48640 256 256),AI_Confidence:0.778;Method:MONAI_Demo
AI_Abnormal_4343,Abnormal,,RECTANGLE (92672 48640 256 256),AI_Confidence:0.771;Method:MONAI_Demo
AI_Abnormal_4344,Abnormal,,RECTANGLE (131072 48640 256 256),AI_Confidence:0.726;Method:MONAI_Demo
AI_Abnormal_4345,Abnormal,,RECTANGLE (132096 48640 256 256),AI_Confidence:0.941;Method:MONAI_Demo
AI_Abnormal_4346,Abnormal,,RECTANGLE (133120 48640 256 256),AI_Confidence:0.932;Method:MONAI_Demo
AI_Abnormal_4347,Abnormal,,RECTANGLE (133632 48640 256 256),AI_Confidence:0.811;Method:MONAI_Demo
AI_Abnormal_4348,Abnormal,,RECTANGLE (134656 48640 256 256),AI_Confidence:0.746;Method:MONAI_Demo
AI_Abnormal_4349,Abnormal,,RECTANGLE (172032 48640 256 256),AI_Confidence:0.701;Method:MONAI_Demo
AI_Abnormal_4350,Abnormal,,RECTANGLE (173056 48640 256 256),AI_Confidence:0.949;Method:MONAI_Demo
AI_Abnormal_4351,Abnormal,,RECTANGLE (175616 48640 256 256),AI_Confidence:0.983;Method:MONAI_Demo
AI_Abnormal_4352,Abnormal,,RECTANGLE (178176 48640 256 256),AI_Confidence:0.896;Method:MONAI_Demo
AI_Abnormal_4353,Abnormal,,RECTANGLE (180224 48640 256 256),AI_Confidence:0.852;Method:MONAI_Demo
AI_Abnormal_4354,Abnormal,,RECTANGLE (180736 48640 256 256),AI_Confidence:0.818;Method:MONAI_Demo
AI_Abnormal_4355,Abnormal,,RECTANGLE (186368 48640 256 256),AI_Confidence:0.720;Method:MONAI_Demo
AI_Abnormal_4356,Abnormal,,RECTANGLE (187904 48640 256 256),AI_Confidence:0.792;Method:MONAI_Demo
AI_Abnormal_4357,Abnormal,,RECTANGLE (0 49152 256 256),AI_Confidence:0.900;Method:MONAI_Demo
AI_Abnormal_4358,Abnormal,,RECTANGLE (2560 49152 256 256),AI_Confidence:0.713;Method:MONAI_Demo
AI_Abnormal_4359,Abnormal,,RECTANGLE (4608 49152 256 256),AI_Confidence:0.852;Method:MONAI_Demo
AI_Abnormal_4360,Abnormal,,RECTANGLE (12800 49152 256 256),AI_Confidence:0.873;Method:MONAI_Demo
AI_Abnormal_4361,Abnormal,,RECTANGLE (13312 49152 256 256),AI_Confidence:0.915;Method:MONAI_Demo
AI_Abnormal_4362,Abnormal,,RECTANGLE (13824 49152 256 256),AI_Confidence:0.824;Method:MONAI_Demo
AI_Abnormal_4363,Abnormal,,RECTANGLE (14848 49152 256 256),AI_Confidence:0.894;Method:MONAI_Demo
AI_Abnormal_4364,Abnormal,,RECTANGLE (16896 49152 256 256),AI_Confidence:0.925;Method:MONAI_Demo
AI_Abnormal_4365,Abnormal,,RECTANGLE (89088 49152 256 256),AI_Confidence:0.710;Method:MONAI_Demo
AI_Abnormal_4366,Abnormal,,RECTANGLE (133632 49152 256 256),AI_Confidence:0.840;Method:MONAI_Demo
AI_Abnormal_4367,Abnormal,,RECTANGLE (172032 49152 256 256),AI_Confidence:0.777;Method:MONAI_Demo
AI_Abnormal_4368,Abnormal,,RECTANGLE (173056 49152 256 256),AI_Confidence:0.709;Method:MONAI_Demo
AI_Abnormal_4369,Abnormal,,RECTANGLE (175616 49152 256 256),AI_Confidence:0.886;Method:MONAI_Demo
AI_Abnormal_4370,Abnormal,,RECTANGLE (178688 49152 256 256),AI_Confidence:0.758;Method:MONAI_Demo
AI_Abnormal_4371,Abnormal,,RECTANGLE (179200 49152 256 256),AI_Confidence:0.836;Method:MONAI_Demo
AI_Abnormal_4372,Abnormal,,RECTANGLE (185344 49152 256 256),AI_Confidence:0.795;Method:MONAI_Demo
AI_Abnormal_4373,Abnormal,,RECTANGLE (187904 49152 256 256),AI_Confidence:0.888;Method:MONAI_Demo
AI_Abnormal_4374,Abnormal,,RECTANGLE (188416 49152 256 256),AI_Confidence:0.877;Method:MONAI_Demo
AI_Abnormal_4375,Abnormal,,RECTANGLE (0 49664 256 256),AI_Confidence:0.777;Method:MONAI_Demo
AI_Abnormal_4376,Abnormal,,RECTANGLE (4608 49664 256 256),AI_Confidence:0.761;Method:MONAI_Demo
AI_Abnormal_4377,Abnormal,,RECTANGLE (12800 49664 256 256),AI_Confidence:0.764;Method:MONAI_Demo
AI_Abnormal_4378,Abnormal,,RECTANGLE (13312 49664 256 256),AI_Confidence:0.814;Method:MONAI_Demo
AI_Abnormal_4379,Abnormal,,RECTANGLE (15872 49664 256 256),AI_Confidence:0.958;Method:MONAI_Demo
AI_Abnormal_4380,Abnormal,,RECTANGLE (172032 49664 256 256),AI_Confidence:0.742;Method:MONAI_Demo
AI_Abnormal_4381,Abnormal,,RECTANGLE (174592 49664 256 256),AI_Confidence:0.765;Method:MONAI_Demo
AI_Abnormal_4382,Abnormal,,RECTANGLE (175616 49664 256 256),AI_Confidence:0.900;Method:MONAI_Demo
AI_Abnormal_4383,Abnormal,,RECTANGLE (178176 49664 256 256),AI_Confidence:0.731;Method:MONAI_Demo
AI_Abnormal_4384,Abnormal,,RECTANGLE (180224 49664 256 256),AI_Confidence:0.771;Method:MONAI_Demo
AI_Abnormal_4385,Abnormal,,RECTANGLE (183296 49664 256 256),AI_Confidence:0.855;Method:MONAI_Demo
AI_Abnormal_4386,Abnormal,,RECTANGLE (183808 49664 256 256),AI_Confidence:0.854;Method:MONAI_Demo
AI_Abnormal_4387,Abnormal,,RECTANGLE (186880 49664 256 256),AI_Confidence:0.900;Method:MONAI_Demo
AI_Abnormal_4388,Abnormal,,RECTANGLE (1536 50176 256 256),AI_Confidence:0.761;Method:MONAI_Demo
AI_Abnormal_4389,Abnormal,,RECTANGLE (3584 50176 256 256),AI_Confidence:0.836;Method:MONAI_Demo
AI_Abnormal_4390,Abnormal,,RECTANGLE (5632 50176 256 256),AI_Confidence:0.711;Method:MONAI_Demo
AI_Abnormal_4391,Abnormal,,RECTANGLE (6144 50176 256 256),AI_Confidence:0.799;Method:MONAI_Demo
AI_Abnormal_4392,Abnormal,,RECTANGLE (10752 50176 256 256),AI_Confidence:0.763;Method:MONAI_Demo
AI_Abnormal_4393,Abnormal,,RECTANGLE (11264 50176 256 256),AI_Confidence:0.800;Method:MONAI_Demo
AI_Abnormal_4394,Abnormal,,RECTANGLE (13824 50176 256 256),AI_Confidence:0.801;Method:MONAI_Demo
AI_Abnormal_4395,Abnormal,,RECTANGLE (16384 50176 256 256),AI_Confidence:0.929;Method:MONAI_Demo
AI_Abnormal_4396,Abnormal,,RECTANGLE (16896 50176 256 256),AI_Confidence:0.712;Method:MONAI_Demo
AI_Abnormal_4397,Abnormal,,RECTANGLE (172544 50176 256 256),AI_Confidence:0.954;Method:MONAI_Demo
AI_Abnormal_4398,Abnormal,,RECTANGLE (174592 50176 256 256),AI_Confidence:0.820;Method:MONAI_Demo
AI_Abnormal_4399,Abnormal,,RECTANGLE (175616 50176 256 256),AI_Confidence:0.884;Method:MONAI_Demo
AI_Abnormal_4400,Abnormal,,RECTANGLE (176128 50176 256 256),AI_Confidence:0.750;Method:MONAI_Demo
AI_Abnormal_4401,Abnormal,,RECTANGLE (178688 50176 256 256),AI_Confidence:0.877;Method:MONAI_Demo
AI_Abnormal_4402,Abnormal,,RECTANGLE (183296 50176 256 256),AI_Confidence:0.850;Method:MONAI_Demo
AI_Abnormal_4403,Abnormal,,RECTANGLE (185856 50176 256 256),AI_Confidence:0.858;Method:MONAI_Demo
AI_Abnormal_4404,Abnormal,,RECTANGLE (186880 50176 256 256),AI_Confidence:0.787;Method:MONAI_Demo
AI_Abnormal_4405,Abnormal,,RECTANGLE (187904 50176 256 256),AI_Confidence:0.875;Method:MONAI_Demo
AI_Abnormal_4406,Abnormal,,RECTANGLE (0 50688 256 256),AI_Confidence:0.832;Method:MONAI_Demo
AI_Abnormal_4407,Abnormal,,RECTANGLE (1536 50688 256 256),AI_Confidence:0.704;Method:MONAI_Demo
